symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,market
SBER,2024-11-22 08:40:00,2024-11-22 09:20:00,LONG,2024-11-22 09:33:00,237.96,236.9531,240.4774,240.5962,2024-11-22 11:54:00,236.9531,INITIAL_STOP,-1.26,0.0,True,False,moex
SBER,2024-11-26 08:35:00,2024-11-26 08:55:00,SHORT,2024-11-26 09:04:00,230.805,232.2462,227.202,227.0319,2024-11-26 11:27:00,227.0319,GRID_B_FULL_TP,2.383,2.559,True,False,moex
SBER,2024-11-27 09:30:00,2024-11-27 10:15:00,SHORT,2024-11-27 10:38:00,223.92,226.2659,218.0553,217.7785,2024-11-27 20:46:00,226.2659,INITIAL_STOP,-1.105,0.0,True,False,moex
SBER,2024-11-27 09:10:00,2024-11-27 10:15:00,SHORT,2024-11-27 10:38:00,223.92,226.2659,218.0553,217.7785,2024-11-27 20:46:00,226.2659,INITIAL_STOP,-1.105,0.0,True,False,moex
SBER,2024-12-09 13:20:00,2024-12-09 14:15:00,SHORT,2024-12-09 14:22:00,239.745,240.8696,236.9335,236.8008,2024-12-10 04:00:00,236.8008,GRID_B_FULL_TP,2.325,2.559,True,False,moex
SBER,2025-01-03 14:35:00,2025-01-03 15:00:00,SHORT,2025-01-03 15:07:00,273.67,274.7405,270.9937,270.8674,2025-01-05 09:13:00,270.8674,GRID_B_FULL_TP,2.278,2.559,True,False,moex
SBER,2025-02-12 12:55:00,2025-02-12 13:20:00,LONG,2025-02-12 13:34:00,297.19,295.8642,300.5045,300.6609,2025-02-12 14:33:00,295.8642,INITIAL_STOP,-1.247,0.0,True,False,moex
SBER,2025-02-17 08:35:00,2025-02-17 09:10:00,LONG,2025-02-17 09:16:00,313.61,311.8396,318.036,318.2449,2025-02-17 14:14:00,318.2449,GRID_B_FULL_TP,2.364,2.559,True,False,moex
SBER,2025-02-28 16:50:00,2025-02-28 18:00:00,SHORT,2025-02-28 18:13:00,309.685,310.8645,306.7362,306.597,2025-02-28 18:24:00,306.597,GRID_B_FULL_TP,2.27,2.559,True,False,moex
SBER,2025-02-28 17:35:00,2025-02-28 18:00:00,SHORT,2025-02-28 18:13:00,309.685,310.8645,306.7362,306.597,2025-02-28 18:24:00,306.597,GRID_B_FULL_TP,2.27,2.559,True,False,moex
SBER,2025-03-25 19:10:00,2025-03-25 19:45:00,SHORT,2025-03-26 04:05:00,320.715,321.3611,319.0998,319.0236,2025-03-26 07:32:00,319.0236,GRID_B_FULL_TP,2.013,2.559,False,False,moex
SBER,2025-04-01 19:35:00,2025-04-01 19:55:00,LONG,2025-04-01 20:08:00,303.06,302.2554,305.0715,305.1664,2025-04-02 04:06:00,302.2554,INITIAL_STOP,-1.414,0.0,True,False,moex
SBER,2025-04-07 07:15:00,2025-04-07 08:15:00,SHORT,2025-04-07 08:23:00,285.39,288.1281,278.5448,278.2217,2025-04-07 14:12:00,288.1281,INITIAL_STOP,-1.115,0.0,False,False,moex
SBER,2025-04-21 13:55:00,2025-04-21 14:45:00,LONG,2025-04-21 15:05:00,307.24,305.6291,311.2672,311.4572,2025-04-22 16:15:00,311.4572,GRID_B_FULL_TP,2.349,2.559,True,False,moex
SBER,2025-04-23 16:40:00,2025-04-23 17:20:00,SHORT,2025-04-23 17:27:00,311.98,313.358,308.5351,308.3725,2025-04-25 07:14:00,313.358,INITIAL_STOP,-1.249,0.0,True,False,moex
SBER,2025-05-05 04:25:00,2025-05-05 05:00:00,LONG,2025-05-05 06:05:00,300.585,299.8491,302.4247,302.5115,2025-05-05 07:04:00,299.8491,INITIAL_STOP,-1.449,0.0,False,False,moex
SBER,2025-05-12 14:10:00,2025-05-12 14:25:00,LONG,2025-05-12 14:30:00,308.925,307.8466,311.621,311.7482,2025-05-13 04:39:00,311.7482,GRID_B_FULL_TP,2.244,2.559,True,False,moex
SBER,2025-06-04 19:50:00,2025-06-04 20:00:00,LONG,2025-06-04 20:42:00,312.95,312.0906,315.0986,315.2,2025-06-05 04:20:00,315.2,GRID_B_FULL_TP,2.158,2.559,True,False,moex
SBER,2025-06-07 23:00:00,2025-06-07 23:10:00,SHORT,2025-06-07 23:17:00,314.305,316.4215,309.0139,308.7641,2025-06-10 10:07:00,308.7641,GRID_B_FULL_TP,2.396,2.559,True,False,moex
SBER,2025-06-14 23:00:00,2025-06-14 23:55:00,SHORT,2025-06-15 00:33:00,310.255,312.4854,304.679,304.4159,2025-06-16 07:05:00,312.4854,INITIAL_STOP,-1.153,0.0,True,False,moex
SBER,2025-07-09 04:15:00,2025-07-09 04:30:00,SHORT,2025-07-09 04:51:00,311.525,312.3473,309.4693,309.3723,2025-07-09 07:32:00,309.3723,GRID_B_FULL_TP,2.142,2.559,False,False,moex
SBER,2025-07-14 10:20:00,2025-07-14 10:40:00,SHORT,2025-07-14 10:46:00,309.645,310.4645,307.5963,307.4996,2025-07-14 12:30:00,310.4645,INITIAL_STOP,-1.416,0.0,True,False,moex
SBER,2025-07-29 17:55:00,2025-07-29 19:05:00,LONG,2025-07-30 04:03:00,304.31,303.0435,307.4762,307.6256,2025-07-31 08:22:00,303.0435,INITIAL_STOP,-1.264,0.0,True,False,moex
SBER,2025-08-06 10:45:00,2025-08-06 11:25:00,LONG,2025-08-06 11:54:00,306.015,305.211,308.0251,308.1199,2025-08-06 13:56:00,305.211,INITIAL_STOP,-1.419,0.0,True,False,moex
SBER,2025-08-11 04:00:00,2025-08-11 04:25:00,LONG,2025-08-11 05:49:00,321.515,317.6177,331.2582,331.7181,2025-08-11 13:04:00,317.6177,INITIAL_STOP,-1.091,0.0,False,False,moex
SBER,2025-08-22 06:15:00,2025-08-22 06:45:00,SHORT,2025-08-22 07:01:00,310.895,312.2663,307.4666,307.3048,2025-08-22 10:29:00,312.2663,INITIAL_STOP,-1.249,0.0,True,False,moex
SBER,2025-08-25 15:00:00,2025-08-25 16:25:00,SHORT,2025-08-25 16:30:00,311.79,312.5677,309.8458,309.754,2025-08-26 06:28:00,312.5677,INITIAL_STOP,-1.441,0.0,False,False,moex
SBER,2025-09-22 05:15:00,2025-09-22 05:30:00,SHORT,2025-09-22 05:53:00,296.195,296.9743,294.2468,294.1548,2025-09-22 07:21:00,294.1548,GRID_B_FULL_TP,2.141,2.559,False,False,moex
SBER,2025-09-22 11:50:00,2025-09-22 12:15:00,SHORT,2025-09-22 12:20:00,295.34,296.743,291.8325,291.6669,2025-09-22 14:45:00,296.743,INITIAL_STOP,-1.232,0.0,True,False,moex
SBER,2025-09-30 06:50:00,2025-09-30 07:05:00,SHORT,2025-09-30 07:55:00,287.335,289.431,282.095,281.8477,2025-09-30 13:58:00,289.431,INITIAL_STOP,-1.151,0.0,True,False,moex
SBER,2025-10-24 04:50:00,2025-10-24 05:40:00,SHORT,2025-10-24 05:49:00,292.475,293.5687,289.7407,289.6117,2025-10-24 07:28:00,289.6117,GRID_B_FULL_TP,2.265,2.559,False,False,moex
SBER,2025-10-24 10:10:00,2025-10-24 10:45:00,SHORT,2025-10-24 12:16:00,289.23,295.3638,273.8954,273.1716,2025-10-26 20:21:00,287.1,TIMEOUT,0.295,0.0,True,False,moex
SBER,2025-10-24 10:30:00,2025-10-24 10:45:00,SHORT,2025-10-24 12:16:00,289.23,295.3638,273.8954,273.1716,2025-10-26 20:21:00,287.1,TIMEOUT,0.295,0.0,True,False,moex
SBER,2025-10-28 20:30:00,2025-10-29 03:55:00,LONG,2025-10-29 04:00:00,289.855,288.2352,293.9045,294.0956,2025-10-29 06:30:00,288.2352,INITIAL_STOP,-1.197,0.0,True,False,moex
SBER,2026-02-27 11:50:00,2026-02-27 12:45:00,SHORT,2026-02-27 13:13:00,315.035,316.2626,311.9661,311.8213,2026-02-28 00:01:00,316.2626,INITIAL_STOP,-1.282,0.0,False,False,moex
SBER,2026-03-09 04:05:00,2026-03-09 04:45:00,LONG,2026-03-09 05:05:00,316.4,311.6854,328.1865,328.7428,2026-03-11 20:11:00,314.91,TIMEOUT,-0.39,0.0,False,False,moex
SBER,2026-06-03 08:25:00,2026-06-03 08:50:00,LONG,2026-06-03 09:00:00,325.22,324.0622,328.1146,328.2512,2026-06-03 14:55:00,324.0622,INITIAL_STOP,-1.309,0.0,True,False,moex
SBER,2026-07-01 08:00:00,2026-07-01 08:45:00,LONG,2026-07-01 09:10:00,307.665,306.5385,310.4812,310.6142,2026-07-01 09:23:00,310.6142,GRID_B_FULL_TP,2.259,2.559,True,False,moex
SBER,2026-07-07 17:10:00,2026-07-07 18:10:00,SHORT,2026-07-07 18:38:00,297.9,298.9468,295.2829,295.1593,2026-07-07 20:00:00,298.9468,INITIAL_STOP,-1.313,0.0,False,False,moex
SBER,2026-08-25 07:40:00,2026-08-25 07:55:00,LONG,2026-08-25 08:10:00,269.12,268.0963,271.6792,271.8,2026-08-25 08:22:00,268.0963,INITIAL_STOP,-1.289,0.0,True,False,moex
SBER,2026-08-25 08:20:00,2026-08-25 08:55:00,LONG,2026-08-25 09:40:00,269.26,267.5961,273.4197,273.6161,2026-08-25 14:47:00,273.6161,GRID_B_FULL_TP,2.381,2.559,True,False,moex
GAZP,2024-07-22 13:30:00,2024-07-22 13:55:00,LONG,2024-07-22 14:19:00,130.8,130.0838,132.5905,132.675,2024-07-23 08:35:00,130.0838,INITIAL_STOP,-1.201,0.0,False,False,moex
GAZP,2024-08-16 13:10:00,2024-08-16 13:50:00,SHORT,2024-08-16 14:30:00,128.1,128.4322,127.2696,127.2304,2024-08-16 15:06:00,127.2304,GRID_B_FULL_TP,2.135,2.559,True,False,moex
GAZP,2024-08-27 07:05:00,2024-08-27 07:20:00,LONG,2024-08-27 08:01:00,126.205,125.3407,128.3658,128.4678,2024-08-27 09:06:00,125.3407,INITIAL_STOP,-1.161,0.0,True,False,moex
GAZP,2024-09-02 07:00:00,2024-09-02 07:50:00,SHORT,2024-09-02 07:55:00,123.005,124.0445,120.4062,120.2836,2024-09-02 10:26:00,124.0445,INITIAL_STOP,-1.13,0.0,True,False,moex
GAZP,2024-09-02 17:20:00,2024-09-02 17:35:00,LONG,2024-09-02 17:42:00,122.155,121.4168,124.0006,124.0877,2024-09-03 04:06:00,124.0877,GRID_B_FULL_TP,2.377,2.559,True,False,moex
GAZP,2024-09-16 07:55:00,2024-09-16 08:05:00,LONG,2024-09-16 08:12:00,120.02,119.57,121.1451,121.1982,2024-09-16 08:28:00,119.57,INITIAL_STOP,-1.293,0.0,True,False,moex
GAZP,2024-09-30 09:15:00,2024-09-30 10:10:00,LONG,2024-09-30 10:21:00,138.5,136.6122,143.2194,143.4421,2024-09-30 12:13:00,143.4421,GRID_B_FULL_TP,2.478,2.559,True,False,moex
GAZP,2024-11-08 10:15:00,2024-11-08 10:40:00,LONG,2024-11-08 10:46:00,134.265,133.4386,136.331,136.4285,2024-11-08 20:02:00,136.4285,GRID_B_FULL_TP,2.38,2.559,True,False,moex
GAZP,2024-11-12 12:55:00,2024-11-12 14:05:00,LONG,2024-11-12 14:16:00,135.11,134.4373,136.7917,136.871,2024-11-13 07:39:00,134.4373,INITIAL_STOP,-1.221,0.0,True,False,moex
GAZP,2024-12-04 04:00:00,2024-12-04 05:00:00,SHORT,2024-12-04 05:20:00,121.3,123.582,115.5951,115.3259,2024-12-04 15:34:00,115.3259,GRID_B_FULL_TP,2.501,2.559,False,False,moex
GAZP,2024-12-04 08:30:00,2024-12-04 09:35:00,SHORT,2024-12-04 09:49:00,122.82,123.6442,120.7594,120.6622,2024-12-04 14:13:00,120.6622,GRID_B_FULL_TP,2.395,2.559,False,False,moex
GAZP,2025-01-20 12:45:00,2025-01-20 13:40:00,SHORT,2025-01-20 13:48:00,139.215,139.9488,137.3804,137.2939,2025-01-20 16:17:00,137.2939,GRID_B_FULL_TP,2.35,2.559,True,False,moex
GAZP,2025-02-18 08:30:00,2025-02-18 09:45:00,LONG,2025-02-18 10:34:00,174.735,172.7379,179.7278,179.9634,2025-02-18 12:31:00,172.7379,INITIAL_STOP,-1.096,0.0,True,False,moex
GAZP,2025-02-19 13:20:00,2025-02-19 13:35:00,SHORT,2025-02-19 13:46:00,172.065,172.8381,170.1323,170.041,2025-02-19 14:44:00,172.8381,INITIAL_STOP,-1.245,0.0,False,False,moex
GAZP,2025-02-28 16:50:00,2025-02-28 18:00:00,SHORT,2025-02-28 18:14:00,171.455,172.2572,169.4495,169.3549,2025-02-28 18:20:00,169.3549,GRID_B_FULL_TP,2.324,2.559,True,False,moex
GAZP,2025-02-28 17:30:00,2025-02-28 18:00:00,SHORT,2025-02-28 18:14:00,171.455,172.2572,169.4495,169.3549,2025-02-28 18:20:00,169.3549,GRID_B_FULL_TP,2.324,2.559,True,False,moex
GAZP,2025-03-11 17:55:00,2025-03-11 18:45:00,SHORT,2025-03-11 19:22:00,170.225,172.7553,163.8992,163.6006,2025-03-13 08:51:00,163.6006,GRID_B_FULL_TP,2.485,2.559,True,False,moex
GAZP,2025-04-19 16:55:00,2025-04-19 17:35:00,LONG,2025-04-19 17:56:00,136.745,136.1549,138.2203,138.2899,2025-04-19 18:44:00,138.2899,GRID_B_FULL_TP,2.304,2.559,True,False,moex
GAZP,2025-04-23 07:05:00,2025-04-23 08:00:00,LONG,2025-04-23 09:33:00,139.53,138.3707,142.4282,142.565,2025-04-23 14:59:00,142.565,GRID_B_FULL_TP,2.427,2.559,True,False,moex
GAZP,2025-04-23 07:20:00,2025-04-23 08:00:00,LONG,2025-04-23 09:33:00,139.53,138.3707,142.4282,142.565,2025-04-23 14:59:00,142.565,GRID_B_FULL_TP,2.427,2.559,True,False,moex
GAZP,2025-05-03 02:35:00,2025-05-03 03:05:00,SHORT,2025-05-03 03:17:00,138.6,139.7079,135.8302,135.6995,2025-05-03 06:01:00,139.7079,INITIAL_STOP,-1.138,0.0,False,False,moex
GAZP,2025-05-12 09:40:00,2025-05-12 10:25:00,LONG,2025-05-12 11:59:00,146.67,145.88,148.645,148.7382,2025-05-12 13:26:00,145.88,INITIAL_STOP,-1.204,0.0,True,False,moex
GAZP,2025-05-21 04:00:00,2025-05-21 05:00:00,SHORT,2025-05-21 05:07:00,137.535,138.0963,136.1317,136.0655,2025-05-21 07:17:00,136.0655,GRID_B_FULL_TP,2.289,2.559,False,False,moex
GAZP,2025-06-02 14:55:00,2025-06-02 16:25:00,SHORT,2025-06-02 16:30:00,131.065,131.8766,129.036,128.9402,2025-06-03 12:58:00,128.9402,GRID_B_FULL_TP,2.381,2.559,True,False,moex
GAZP,2025-09-26 10:10:00,2025-09-26 11:10:00,SHORT,2025-09-26 11:50:00,118.645,119.078,117.5626,117.5115,2025-09-26 14:59:00,119.078,INITIAL_STOP,-1.301,0.0,True,False,moex
GAZP,2025-10-19 13:05:00,2025-10-19 14:20:00,LONG,2025-10-19 14:52:00,125.37,124.9119,126.5151,126.5692,2025-10-19 20:36:00,126.5692,GRID_B_FULL_TP,2.258,2.559,True,False,moex
GAZP,2025-12-01 06:20:00,2025-12-01 06:40:00,LONG,2025-12-01 06:50:00,127.61,127.1486,128.7635,128.818,2025-12-01 09:08:00,128.818,GRID_B_FULL_TP,2.255,2.559,True,False,moex
GAZP,2026-07-03 06:15:00,2026-07-03 07:05:00,SHORT,2026-07-03 07:16:00,97.575,98.3164,95.7216,95.6341,2026-07-03 11:36:00,98.3164,INITIAL_STOP,-1.145,0.0,True,False,moex
GAZP,2026-07-13 04:25:00,2026-07-13 05:30:00,SHORT,2026-07-13 07:29:00,93.28,93.9799,91.5302,91.4476,2026-07-13 07:37:00,93.9799,INITIAL_STOP,-1.147,0.0,False,False,moex
GAZP,2026-07-17 10:40:00,2026-07-17 11:25:00,SHORT,2026-07-17 11:35:00,83.61,84.5054,81.3715,81.2658,2026-07-17 14:49:00,81.2658,GRID_B_FULL_TP,2.456,2.559,False,False,moex
GAZP,2026-08-24 15:00:00,2026-08-24 15:10:00,SHORT,2026-08-24 15:20:00,83.405,84.1151,81.6297,81.5459,2026-08-25 04:17:00,84.1151,INITIAL_STOP,-1.129,0.0,True,False,moex
GAZP,2026-09-02 05:25:00,2026-09-02 05:50:00,SHORT,2026-09-02 06:11:00,87.785,88.2117,86.7183,86.668,2026-09-02 12:26:00,88.2117,INITIAL_STOP,-1.226,0.0,False,False,moex
GAZP,2026-09-11 05:40:00,2026-09-11 06:15:00,LONG,2026-09-11 06:31:00,92.825,92.0308,94.8106,94.9043,2026-09-11 10:33:00,92.0308,INITIAL_STOP,-1.129,0.0,False,False,moex
LKOH,2024-06-21 07:05:00,2024-06-21 07:15:00,LONG,2024-06-21 07:27:00,7146.5,7063.2802,7354.5494,7364.3693,2024-06-21 09:25:00,7063.2802,INITIAL_STOP,-1.094,0.0,False,False,moex
LKOH,2024-07-05 09:30:00,2024-07-05 10:20:00,SHORT,2024-07-05 10:32:00,7210.0,7265.815,7070.4625,7063.8763,2024-07-09 08:48:00,7063.8763,GRID_B_FULL_TP,2.417,2.559,False,False,moex
LKOH,2024-07-08 07:00:00,2024-07-08 07:15:00,SHORT,2024-07-08 07:32:00,7228.25,7265.8424,7134.2691,7129.8332,2024-07-08 10:05:00,7129.8332,GRID_B_FULL_TP,2.347,2.559,False,False,moex
LKOH,2024-07-19 07:35:00,2024-07-19 08:05:00,LONG,2024-07-19 08:37:00,6890.5,6861.1642,6963.8394,6967.301,2024-07-19 10:13:00,6967.301,GRID_B_FULL_TP,2.301,2.559,False,False,moex
LKOH,2024-07-22 13:15:00,2024-07-22 13:45:00,LONG,2024-07-22 13:52:00,6983.75,6945.0244,7080.5641,7085.1337,2024-07-24 07:04:00,6945.0244,INITIAL_STOP,-1.198,0.0,False,False,moex
LKOH,2024-07-23 09:15:00,2024-07-23 10:00:00,LONG,2024-07-23 10:20:00,6962.75,6939.5559,7020.7353,7023.4722,2024-07-24 07:04:00,6939.5559,INITIAL_STOP,-1.33,0.0,False,False,moex
LKOH,2024-08-05 04:00:00,2024-08-05 05:05:00,SHORT,2024-08-05 05:30:00,6561.5,6648.3422,6344.3944,6334.147,2024-08-08 04:00:00,6554.2824,BE_STOP,1.167,1.25,False,False,moex
LKOH,2024-08-27 13:30:00,2024-08-27 14:30:00,LONG,2024-08-27 15:04:00,6499.5,6475.2508,6560.1231,6562.9845,2024-08-27 16:24:00,6475.2508,INITIAL_STOP,-1.295,0.0,True,False,moex
LKOH,2024-08-28 04:05:00,2024-08-28 04:40:00,SHORT,2024-08-28 04:48:00,6509.5,6559.7643,6383.8394,6377.9082,2024-08-28 10:29:00,6377.9082,GRID_B_FULL_TP,2.417,2.559,False,False,moex
LKOH,2024-09-02 05:40:00,2024-09-02 06:55:00,LONG,2024-09-02 07:00:00,6123.25,6047.8151,6311.8372,6320.7385,2024-09-02 12:22:00,6047.8151,INITIAL_STOP,-1.089,0.0,False,False,moex
LKOH,2024-09-06 04:00:00,2024-09-06 04:35:00,LONG,2024-09-06 05:08:00,6285.75,6237.0714,6407.4466,6413.1906,2024-09-06 07:00:00,6237.0714,INITIAL_STOP,-1.142,0.0,False,False,moex
LKOH,2024-09-10 14:15:00,2024-09-10 15:35:00,LONG,2024-09-10 15:45:00,6442.25,6402.8366,6540.7834,6545.4342,2024-09-10 16:27:00,6402.8366,INITIAL_STOP,-1.18,0.0,True,False,moex
LKOH,2024-09-17 11:25:00,2024-09-17 11:45:00,LONG,2024-09-17 12:09:00,6754.5,6731.8682,6811.0794,6813.7499,2024-09-17 14:37:00,6813.7499,GRID_B_FULL_TP,2.231,2.559,True,False,moex
LKOH,2024-09-24 08:10:00,2024-09-24 08:20:00,LONG,2024-09-24 08:31:00,6924.0,6855.114,7096.215,7104.3435,2024-09-26 05:42:00,6855.114,INITIAL_STOP,-1.111,0.0,True,False,moex
LKOH,2024-10-21 15:35:00,2024-10-21 16:45:00,LONG,2024-10-21 17:20:00,7014.0,6975.479,7110.3025,7114.848,2024-10-22 07:37:00,6975.479,INITIAL_STOP,-1.2,0.0,True,False,moex
LKOH,2024-10-25 10:30:00,2024-10-25 10:50:00,LONG,2024-10-25 11:10:00,6994.0,6933.509,7145.2275,7152.3654,2024-10-25 12:00:00,6933.509,INITIAL_STOP,-1.127,0.0,True,False,moex
LKOH,2024-10-30 11:55:00,2024-10-30 12:35:00,LONG,2024-10-30 13:39:00,6811.25,6763.2831,6931.1672,6936.8273,2024-10-31 04:00:00,6763.2831,INITIAL_STOP,-1.156,0.0,True,False,moex
LKOH,2024-10-30 12:05:00,2024-10-30 12:35:00,LONG,2024-10-30 13:39:00,6811.25,6763.2831,6931.1672,6936.8273,2024-10-31 04:00:00,6763.2831,INITIAL_STOP,-1.156,0.0,True,False,moex
LKOH,2024-11-05 13:40:00,2024-11-05 14:25:00,LONG,2024-11-05 14:47:00,6844.0,6810.734,6927.165,6931.0904,2024-11-06 04:00:00,6931.0904,GRID_B_FULL_TP,2.333,2.559,True,False,moex
LKOH,2024-11-20 07:05:00,2024-11-20 07:45:00,SHORT,2024-11-20 08:10:00,6898.25,6929.3474,6820.5066,6816.8371,2024-11-20 10:14:00,6929.3474,INITIAL_STOP,-1.244,0.0,True,False,moex
LKOH,2024-12-23 16:45:00,2024-12-23 17:05:00,LONG,2024-12-23 17:11:00,6883.25,6864.6751,6929.6872,6931.879,2024-12-24 04:00:00,6931.879,GRID_B_FULL_TP,2.151,2.559,True,False,moex
LKOH,2025-02-14 04:00:00,2025-02-14 04:20:00,LONG,2025-02-14 04:42:00,7563.75,7273.6544,8288.9891,8323.2203,2025-02-17 07:21:00,7581.0,TIMEOUT,0.031,0.0,False,False,moex
LKOH,2025-03-16 16:05:00,2025-03-16 17:15:00,LONG,2025-03-16 17:32:00,7221.5,7128.1677,7454.8306,7465.8438,2025-03-19 17:08:00,7238.0,TIMEOUT,0.092,0.0,True,False,moex
LKOH,2025-03-21 12:15:00,2025-03-21 13:10:00,LONG,2025-03-21 13:59:00,7333.0,7302.0005,7410.4988,7414.1567,2025-03-24 08:17:00,7302.0005,INITIAL_STOP,-1.26,0.0,True,False,moex
LKOH,2025-03-25 12:20:00,2025-03-25 13:05:00,SHORT,2025-03-25 13:14:00,7242.0,7277.363,7153.5925,7149.4197,2025-03-25 16:24:00,7277.363,INITIAL_STOP,-1.225,0.0,True,False,moex
LKOH,2025-03-29 23:00:00,2025-03-29 23:10:00,SHORT,2025-03-29 23:15:00,7043.5,7075.5652,6963.3369,6959.5532,2025-03-30 14:06:00,6959.5532,GRID_B_FULL_TP,2.317,2.559,False,False,moex
LKOH,2025-03-31 08:45:00,2025-03-31 09:10:00,LONG,2025-03-31 09:37:00,7039.5,7001.4407,7134.6481,7139.1391,2025-04-01 11:34:00,7001.4407,INITIAL_STOP,-1.203,0.0,False,False,moex
LKOH,2025-04-08 05:00:00,2025-04-08 06:05:00,SHORT,2025-04-08 06:45:00,6430.5,6487.6457,6287.6356,6280.8924,2025-04-08 19:38:00,6280.8924,GRID_B_FULL_TP,2.435,2.559,False,False,moex
LKOH,2025-04-15 06:20:00,2025-04-15 07:15:00,SHORT,2025-04-15 07:32:00,6501.25,6529.7519,6429.9953,6426.6321,2025-04-15 11:29:00,6426.6321,GRID_B_FULL_TP,2.308,2.559,True,False,moex
LKOH,2025-04-28 11:30:00,2025-04-28 12:10:00,SHORT,2025-04-28 12:20:00,6911.25,6968.8669,6767.2078,6760.409,2025-04-29 15:45:00,6760.409,GRID_B_FULL_TP,2.427,2.559,False,False,moex
LKOH,2025-05-06 09:05:00,2025-05-06 10:00:00,SHORT,2025-05-06 11:15:00,6384.5,6408.5768,6324.3081,6321.4671,2025-05-06 12:04:00,6408.5768,INITIAL_STOP,-1.292,0.0,True,False,moex
LKOH,2025-05-06 13:00:00,2025-05-06 14:00:00,SHORT,2025-05-06 14:45:00,6425.0,6458.6375,6340.9062,6336.937,2025-05-06 19:09:00,6458.6375,INITIAL_STOP,-1.21,0.0,True,False,moex
LKOH,2025-05-11 16:05:00,2025-05-11 16:30:00,LONG,2025-05-11 16:38:00,6652.0,6592.022,6801.945,6809.0224,2025-05-14 13:38:00,6809.0224,GRID_B_FULL_TP,2.437,2.559,True,False,moex
LKOH,2025-06-01 01:45:00,2025-06-01 02:10:00,LONG,2025-06-01 02:18:00,6763.75,6714.8544,6885.9891,6891.7587,2025-06-01 11:41:00,6714.8544,INITIAL_STOP,-1.152,0.0,False,False,moex
LKOH,2025-06-13 06:40:00,2025-06-13 07:20:00,LONG,2025-06-13 07:26:00,6269.0,6218.0965,6396.2588,6402.2654,2025-06-13 23:00:00,6402.2654,GRID_B_FULL_TP,2.424,2.559,True,False,moex
LKOH,2025-08-09 23:00:00,2025-08-09 23:20:00,LONG,2025-08-09 23:35:00,6368.5,6324.9473,6477.3819,6482.5211,2025-08-11 10:30:00,6324.9473,INITIAL_STOP,-1.161,0.0,True,False,moex
LKOH,2025-09-22 11:50:00,2025-09-22 12:40:00,SHORT,2025-09-22 12:50:00,6190.5,6240.7858,6064.7856,6058.8519,2025-09-22 17:50:00,6240.7858,INITIAL_STOP,-1.135,0.0,True,False,moex
LKOH,2025-10-03 07:05:00,2025-10-03 08:25:00,SHORT,2025-10-03 08:37:00,6053.0,6069.0795,6012.8013,6010.9039,2025-10-03 09:50:00,6010.9039,GRID_B_FULL_TP,2.145,2.559,True,False,moex
LKOH,2025-10-07 04:00:00,2025-10-07 04:10:00,LONG,2025-10-07 04:21:00,6105.0,6072.8425,6185.3938,6189.1883,2025-10-08 09:31:00,6072.8425,INITIAL_STOP,-1.209,0.0,False,False,moex
LKOH,2025-10-24 10:30:00,2025-10-24 11:20:00,SHORT,2025-10-24 11:27:00,5689.25,5807.5339,5393.5403,5379.5828,2025-10-27 07:51:00,5379.5828,GRID_B_FULL_TP,2.506,2.559,True,False,moex
LKOH,2025-10-28 08:45:00,2025-10-28 10:05:00,SHORT,2025-10-28 11:11:00,5416.5,5468.1248,5287.4381,5281.3464,2025-10-28 12:04:00,5468.1248,INITIAL_STOP,-1.115,0.0,True,False,moex
LKOH,2025-11-05 06:30:00,2025-11-05 07:50:00,LONG,2025-11-05 08:03:00,5525.0,5494.2125,5601.9688,5605.6017,2025-11-05 14:03:00,5494.2125,INITIAL_STOP,-1.197,0.0,True,False,moex
LKOH,2025-12-15 04:00:00,2025-12-15 05:05:00,SHORT,2025-12-15 05:52:00,5686.75,5773.5301,5469.7997,5459.5596,2025-12-17 04:59:00,5773.5301,INITIAL_STOP,-1.072,0.0,False,False,moex
LKOH,2026-01-10 23:00:00,2026-01-11 00:15:00,SHORT,2026-01-11 00:26:00,5517.5,5688.2762,5090.5594,5070.4078,2026-01-14 07:37:00,5360.0,TIMEOUT,0.887,0.0,True,False,moex
LKOH,2026-03-01 16:05:00,2026-03-01 16:55:00,LONG,2026-03-01 17:08:00,5426.0,5351.861,5611.3475,5620.0959,2026-03-04 10:11:00,5431.9686,BE_STOP,1.169,1.25,True,False,moex
LKOH,2026-05-19 06:50:00,2026-05-19 08:10:00,LONG,2026-05-19 09:22:00,5191.0,5170.7135,5241.7163,5244.1101,2026-05-20 07:08:00,5170.7135,INITIAL_STOP,-1.281,0.0,True,False,moex
LKOH,2026-06-09 04:15:00,2026-06-09 05:00:00,SHORT,2026-06-09 05:23:00,4758.0,4797.137,4660.1575,4655.5393,2026-06-10 06:53:00,4655.5393,GRID_B_FULL_TP,2.425,2.559,False,False,moex
LKOH,2026-07-03 23:35:00,2026-07-04 00:15:00,SHORT,2026-07-04 00:24:00,4259.0,4302.3885,4150.5287,4145.4089,2026-07-05 06:59:00,4302.3885,INITIAL_STOP,-1.108,0.0,True,False,moex
